class,filename,height,width,xmax,xmin,ymax,ymin
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-16_01_02.jpg,1500,2000,739,643,118,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-16_01_02.jpg,1500,2000,348,267,801,734
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-16_01_02.jpg,1500,2000,179,97,909,798
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-16_01_02.jpg,1500,2000,83,11,971,909
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-16_01_02.jpg,1500,2000,458,338,1253,1113
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-16_01_02.jpg,1500,2000,523,296,1434,1244
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-12_02_01.jpg,1500,2000,1728,1637,877,817
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-30_02_01.jpg,1500,2000,591,511,1500,1464
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-36-23_01_02.jpg,1500,2000,286,203,566,464
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_01_02.jpg,1500,2000,769,678,72,45
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_01_02.jpg,1500,2000,1180,1153,1467,1439
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-20-46_02_01.jpg,1500,2000,700,625,933,851
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1764,1686,564,471
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1865,1765,547,427
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1765,1668,801,668
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1304,1218,283,203
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-35-23_02_02.jpg,1500,2000,542,492,533,473
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-38-07_02_02.jpg,1500,2000,1837,1809,1037,1013
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1285,1227,277,229
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1756,1695,555,488
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1725,1702,576,552
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1738,1670,767,681
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1624,1596,786,762
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1853,1765,536,446
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-48_01_02.jpg,1500,2000,1567,1484,251,141
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-08_02_01.jpg,1500,2000,1214,1141,606,537
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,1792,1517,1180,861
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,2000,1876,910,713
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,449,385,691,631
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,566,460,615,509
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,720,673,617,511
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,686,604,604,511
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,1457,1311,1136,1034
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,1306,1169,1156,1054
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-22_02_02.jpg,1500,2000,1163,1105,1227,1158
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-30_01_02.jpg,1500,2000,1555,1498,649,612
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-30_01_02.jpg,1500,2000,46,9,1217,1176
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-30_01_02.jpg,1500,2000,238,206,699,669
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-30_01_02.jpg,1500,2000,61,14,314,248
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-30_01_02.jpg,1500,2000,1739,1704,613,565
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-30_01_02.jpg,1500,2000,1282,1252,485,456
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-12_01_01.jpg,1500,2000,416,344,1265,1175
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-12_01_01.jpg,1500,2000,234,170,899,833
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,1581,1498,564,449
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,1204,1126,746,613
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,1045,915,887,759
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,998,967,532,462
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,892,806,416,335
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,897,631,1056,803
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,764,681,1218,1098
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,720,600,1116,1059
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,321,186,1288,1215
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,269,141,1106,986
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,238,37,1389,1165
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,349,201,485,394
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-06_02_01.jpg,1500,2000,282,22,640,473
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-43_02_02.jpg,1500,2000,1501,1465,1190,1151
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,1211,1134,376,297
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,732,614,127,9
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,347,266,800,733
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,171,90,908,797
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,72,11,966,894
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,503,254,1416,1226
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_02.jpg,1500,2000,452,309,1256,1098
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-12_01_01.jpg,1500,2000,99,66,385,338
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-43-58_01_02.jpg,1500,2000,1208,997,231,103
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-43-58_01_02.jpg,1500,2000,904,853,1315,1266
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-43-58_01_02.jpg,1500,2000,1693,1576,1500,1407
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-43-58_01_02.jpg,1500,2000,775,758,191,163
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-45_01_02.jpg,1500,2000,1089,1009,371,278
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-45_01_02.jpg,1500,2000,237,190,196,146
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-35-41_01_02.jpg,1500,2000,899,855,491,425
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_01.jpg,1500,2000,312,161,594,516
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_01.jpg,1500,2000,1578,1523,691,602
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_01.jpg,1500,2000,1862,1758,1362,1198
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_01.jpg,1500,2000,2000,1944,1424,1320
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_01.jpg,1500,2000,1350,1223,1474,1330
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-35-07_01_02.jpg,1500,2000,1341,1262,975,907
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_15-50-04_02_02.jpg,1500,2000,1336,1285,561,495
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_15-50-04_02_02.jpg,1500,2000,1428,1393,223,181
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-22-58_02_01.jpg,1500,2000,280,192,634,530
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-22-58_02_01.jpg,1500,2000,727,672,1063,999
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-04-58_01_01.jpg,1500,2000,2000,1847,446,267
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_15-50-18_01_02.jpg,1500,2000,29,15,1469,1450
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-46_01_02.jpg,1500,2000,349,297,1417,1341
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-21_01_02.jpg,1500,2000,1878,1800,357,254
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-08_01_02.jpg,1500,2000,928,691,329,121
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-08_01_02.jpg,1500,2000,629,534,1383,1286
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-08_01_02.jpg,1500,2000,1375,1280,232,159
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-08_01_02.jpg,1500,2000,1462,1349,307,238
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-08_01_02.jpg,1500,2000,482,447,272,223
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-16_02_02.jpg,1500,2000,1640,1578,299,255
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-16_02_02.jpg,1500,2000,1792,1728,570,488
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-16_02_02.jpg,1500,2000,1237,1184,1357,1311
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-58-51_01_02.jpg,1500,2000,853,788,719,667
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-34-49_02_01.jpg,1500,2000,1223,1196,709,679
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-34-49_02_01.jpg,1500,2000,989,958,1111,1078
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-34-49_02_01.jpg,1500,2000,1351,1332,931,909
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-34-49_02_01.jpg,1500,2000,455,428,268,248
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_02.jpg,1500,2000,1943,1771,239,110
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_02.jpg,1500,2000,546,406,1251,1144
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_02.jpg,1500,2000,380,285,484,342
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_02.jpg,1500,2000,1271,1049,1446,1316
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_01_02.jpg,1500,2000,478,407,864,793
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-50_01_01.jpg,1500,2000,1102,1024,1278,1214
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-50_01_01.jpg,1500,2000,336,310,1266,1240
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-50_01_01.jpg,1500,2000,405,383,903,880
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-35-09_01_01.jpg,1500,2000,204,135,811,765
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-35-09_01_01.jpg,1500,2000,169,112,1334,1288
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-35-09_01_01.jpg,1500,2000,646,600,1456,1435
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-35-09_01_01.jpg,1500,2000,325,281,724,678
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-35-09_01_01.jpg,1500,2000,210,141,952,900
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-00_02_02.jpg,1500,2000,297,212,807,690
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-56_02_02.jpg,1500,2000,1916,1812,552,458
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-56_02_02.jpg,1500,2000,961,862,927,797
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-45_01_01.jpg,1500,2000,303,229,218,166
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,553,454,239,170
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,848,609,419,224
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,99,33,330,251
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,491,447,443,396
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,1354,1260,227,101
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,1950,1883,145,81
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_01.jpg,1500,2000,1855,1791,805,758
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-29_02_02.jpg,1500,2000,243,216,943,924
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-29_02_02.jpg,1500,2000,750,717,975,941
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-35_01_02.jpg,1500,2000,213,187,51,14
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-35_01_02.jpg,1500,2000,378,288,1301,1231
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-35_01_02.jpg,1500,2000,158,73,1106,1038
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-35_01_02.jpg,1500,2000,733,449,134,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1113,1047,1069,1007
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1171,1123,801,758
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1134,1111,695,674
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1169,1157,711,690
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1221,1187,746,726
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1802,1781,593,577
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-52_02_01.jpg,1500,2000,979,751,719,573
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-52_02_01.jpg,1500,2000,647,319,954,717
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-52_02_01.jpg,1500,2000,299,146,949,852
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-59-52_02_01.jpg,1500,2000,142,11,966,857
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-59_01_02.jpg,1500,2000,1874,1669,1327,1154
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-59_01_02.jpg,1500,2000,984,868,1456,1347
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-59_01_02.jpg,1500,2000,1510,1457,98,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-59_01_02.jpg,1500,2000,1203,1101,1390,1325
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-59_01_02.jpg,1500,2000,628,598,1462,1430
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-59_01_02.jpg,1500,2000,555,521,1014,978
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-25_02_01.jpg,1500,2000,297,190,471,384
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-25_02_01.jpg,1500,2000,159,38,1490,1324
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-58-32_01_02.jpg,1500,2000,302,234,995,904
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_01_01.jpg,1500,2000,1571,1432,432,377
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_01_01.jpg,1500,2000,1939,1895,891,841
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_01_01.jpg,1500,2000,80,0,897,822
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_01_01.jpg,1500,2000,1178,1121,313,254
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_01_01.jpg,1500,2000,1969,1930,68,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,417,318,1263,1164
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,158,35,1473,1303
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,67,0,1343,1254
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,243,161,902,808
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,267,153,203,100
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,533,412,131,32
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,1047,816,155,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,792,627,162,24
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-02_01_01.jpg,1500,2000,1169,1107,1191,1140
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-45_01_01.jpg,1500,2000,450,406,457,408
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-45_01_01.jpg,1500,2000,1024,974,576,527
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-45_01_01.jpg,1500,2000,325,199,1129,989
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-45_01_01.jpg,1500,2000,181,0,1320,921
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-58-56_01_02.jpg,1500,2000,975,920,1391,1339
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-58-56_01_02.jpg,1500,2000,401,349,447,372
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-48_02_01.jpg,1500,2000,342,306,199,160
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-48_02_01.jpg,1500,2000,662,623,918,877
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-51_01_02.jpg,1500,2000,1338,1272,1064,968
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-25_02_01.jpg,1500,2000,114,66,447,412
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-25_02_01.jpg,1500,2000,2000,1556,691,515
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-25_02_01.jpg,1500,2000,1650,1581,769,659
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-47_01_01.jpg,1500,2000,69,0,71,25
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-26_02_01.jpg,1500,2000,986,962,840,806
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-26_02_01.jpg,1500,2000,908,897,20,7
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-26_02_01.jpg,1500,2000,841,821,954,933
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-09_01_02.jpg,1500,2000,788,764,443,411
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-07_02_02.jpg,1500,2000,479,417,1251,1172
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-07_02_02.jpg,1500,2000,1143,1099,537,480
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-11_01_01.jpg,1500,2000,1657,1591,1102,1028
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-44_01_02.jpg,1500,2000,1767,1703,612,515
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-44_01_02.jpg,1500,2000,1725,1670,806,737
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-05_02_01.jpg,1500,2000,664,636,712,678
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-35-09_01_02.jpg,1500,2000,1370,1288,927,857
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-58-55_01_01.jpg,1500,2000,1969,1836,1152,1099
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_02.jpg,1500,2000,560,511,1334,1261
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-31_02_01.jpg,1500,2000,350,185,492,371
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-31_02_01.jpg,1500,2000,654,486,419,288
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-31_02_01.jpg,1500,2000,241,0,1500,1320
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-31_02_01.jpg,1500,2000,1172,1090,939,872
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-51_02_02.jpg,1500,2000,1291,1156,1405,1277
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-51_02_02.jpg,1500,2000,1445,1196,1151,1025
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-22-36_02_01.jpg,1500,2000,1212,1195,767,743
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-41_01_01.jpg,1500,2000,1020,899,654,584
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-28_01_01.jpg,1500,2000,1514,1480,283,198
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-28_01_01.jpg,1500,2000,1574,1540,123,89
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-28_01_01.jpg,1500,2000,628,525,1307,1265
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-17_02_01.jpg,1500,2000,1233,1185,740,710
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-18_02_01.jpg,1500,2000,868,727,473,354
